Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Purchase Amount (USD),Season,Size,Color,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Review Rating,Shipping Type,Payment Method
220,70,Female,Georgia,No,Pants,Clothing,72.31,Spring,S,Pink,No,Yes,10,Quarterly,3.93,Express,Credit Card
221,36,Male,Georgia,No,Pants,Clothing,51.3,Fall,XL,White,Yes,No,4,Quarterly,2.49,Standard,PayPal
222,66,Male,Washington,No,Boots,Footwear,83.6,Fall,L,Yellow,No,No,4,Quarterly,3.5,Express,PayPal
223,60,Male,California,No,Belt,Accessories,72.63,Fall,XL,Pink,No,No,8,Bi-Weekly,3.18,Express,Venmo
224,69,Female,Ohio,No,Dress,Clothing,81.08,Fall,XL,Yellow,No,No,5,Monthly,4.51,Express,Debit Card
225,70,Female,Illinois,No,Jacket,Outerwear,57.75,Winter,L,Pink,Yes,Yes,8,Quarterly,3.14,Express,Cash
226,43,Male,Montana,No,Jewelry,Accessories,82.72,Summer,S,Blue,No,No,4,Weekly,3.54,Express,PayPal
227,30,Male,Ohio,Yes,Skirt,Clothing,71.88,Winter,M,Green,No,Yes,6,Weekly,4.01,Express,Venmo
228,32,Male,Arizona,Yes,Hoodie,Outerwear,61.51,Winter,XL,Brown,No,No,6,Bi-Weekly,3.62,Express,Credit Card
229,55,Female,Texas,No,Dress,Clothing,74.74,Winter,S,Black,No,No,5,Annually,4.06,Express,Cash
230,65,Male,Ohio,No,Scarf,Accessories,64.39,Fall,M,Blue,No,No,5,Annually,3.99,Express,Credit Card
231,36,Male,Texas,No,Jewelry,Accessories,43.23,Fall,M,White,No,No,4,Monthly,4.52,Express,Venmo
232,66,Female,California,No,Coat,Outerwear,59.73,Summer,M,Gray,No,Yes,6,Annually,4.11,Standard,Cash
233,27,Male,Arizona,No,Sandals,Footwear,74.61,Summer,M,Black,No,Yes,5,Quarterly,4.05,Express,Credit Card
234,32,Male,California,No,T-shirt,Clothing,39.99,Summer,M,Red,Yes,No,10,Quarterly,5.0,Express,PayPal
235,43,Female,Ohio,No,Scarf,Accessories,78.23,Fall,L,Gray,Yes,No,3,Weekly,3.88,Express,PayPal
236,64,Female,Florida,No,Jewelry,Accessories,71.24,Spring,L,Black,No,No,9,Annually,3.83,Standard,Cash
237,61,Female,Florida,No,Sneakers,Footwear,46.03,Winter,L,Green,No,No,4,Quarterly,3.73,Express,Cash
238,46,Male,Florida,Yes,Dress,Clothing,51.97,Summer,XL,White,No,No,10,Bi-Weekly,3.46,Express,Cash
239,22,Male,Ohio,Yes,Dress,Clothing,36.29,Fall,L,Purple,No,Yes,4,Bi-Weekly,3.76,Express,Venmo
240,68,Male,Ohio,No,Shirt,Clothing,38.02,Spring,XL,Pink,No,Yes,10,Annually,4.04,Express,Credit Card
241,55,Male,Ohio,No,Sweater,Clothing,78.63,Fall,S,Gray,Yes,No,6,Annually,3.57,Express,Venmo
242,31,Male,Illinois,Yes,Shirt,Clothing,65.51,Winter,XL,Green,No,Yes,8,Annually,2.99,Express,Venmo
243,25,Female,Montana,No,Coat,Clothing,45.74,Spring,L,Green,Yes,No,3,Weekly,4.15,Express,Venmo
244,39,Male,Florida,No,Hoodie,Outerwear,86.59,Summer,XL,Black,No,Yes,7,Bi-Weekly,4.58,Standard,Cash
245,25,Male,Montana,No,Sunglasses,Accessories,65.44,Spring,XL,Brown,No,No,5,Weekly,3.66,Express,Venmo
246,63,Male,Florida,No,Sandals,Footwear,47.61,Winter,M,Green,Yes,Yes,4,Weekly,3.19,Express,Credit Card
247,61,Male,Montana,No,Sandals,Footwear,28.54,Spring,S,Gray,No,Yes,5,Weekly,3.6,Express,Debit Card
248,56,Male,New York,No,T-shirt,Clothing,44.98,Winter,M,Yellow,Yes,Yes,9,Monthly,4.13,Express,Credit Card
249,28,Male,Ohio,Yes,T-shirt,Clothing,34.94,Spring,M,Blue,Yes,No,3,Annually,3.25,Express,PayPal
250,60,Male,Florida,No,Blouse,Clothing,98.45,Summer,L,Purple,No,Yes,4,Monthly,3.51,Express,Debit Card
251,50,Female,Georgia,Yes,Dress,Clothing,50.23,Winter,XL,Gray,No,No,6,Bi-Weekly,3.17,Standard,Debit Card
252,36,Male,Texas,Yes,Coat,Outerwear,70.92,Spring,XL,Purple,No,No,10,Bi-Weekly,4.1,Express,PayPal
253,65,Male,Georgia,No,Coat,Clothing,49.55,Winter,M,Green,No,No,8,Annually,3.5,Express,Debit Card
254,63,Male,Ohio,No,Belt,Accessories,23.49,Summer,S,Blue,No,No,7,Monthly,4.44,Express,Debit Card
255,25,Male,Ohio,No,Blouse,Clothing,57.15,Fall,S,Yellow,Yes,Yes,5,Bi-Weekly,3.8,Express,PayPal
256,45,Female,Illinois,No,T-shirt,Clothing,65.46,Summer,S,Brown,No,No,6,Bi-Weekly,3.94,Standard,PayPal
257,39,Male,Illinois,No,Jewelry,Accessories,31.27,Fall,S,Yellow,No,No,7,Weekly,4.08,Express,Debit Card
258,34,Male,Arizona,No,Sunglasses,Accessories,62.26,Summer,S,Black,No,Yes,8,Quarterly,4.17,Standard,Debit Card
259,51,Male,California,No,Sandals,Footwear,15.0,Spring,S,Brown,No,Yes,9,Monthly,3.42,Express,PayPal
260,36,Male,Arizona,No,Sneakers,Footwear,67.79,Spring,L,White,Yes,No,6,Annually,3.83,Express,Venmo
261,21,Male,California,No,Belt,Accessories,50.83,Summer,XL,Gray,No,No,5,Annually,3.48,Express,PayPal
262,33,Male,Ohio,No,Coat,Outerwear,63.65,Fall,M,Brown,No,No,8,Bi-Weekly,4.57,Standard,PayPal
263,23,Male,Washington,No,Coat,Clothing,65.71,Winter,XL,Blue,No,No,4,Quarterly,2.94,Express,Credit Card
264,49,Male,Washington,Yes,Sandals,Footwear,86.53,Winter,XL,Brown,No,No,10,Monthly,3.51,Express,Debit Card
265,22,Male,Arizona,No,Coat,Clothing,15.0,Spring,M,Purple,Yes,No,6,Weekly,4.38,Standard,Cash
266,27,Female,Washington,No,Shirt,Clothing,69.42,Fall,L,Black,Yes,No,5,Monthly,3.57,Express,Credit Card
267,64,Female,California,Yes,Sneakers,Footwear,24.98,Fall,L,Gray,No,No,4,Quarterly,4.5,Express,Cash
268,34,Male,New York,Yes,Sandals,Footwear,57.39,Winter,M,Purple,No,No,6,Annually,3.3,Express,Cash
269,63,Male,Ohio,Yes,Coat,Clothing,46.58,Winter,S,Yellow,No,No,5,Bi-Weekly,3.43,Standard,PayPal
270,40,Male,Georgia,Yes,T-shirt,Clothing,33.72,Fall,M,Yellow,No,No,7,Quarterly,3.13,Express,PayPal
271,37,Male,California,Yes,Jewelry,Accessories,42.89,Spring,M,Brown,Yes,Yes,8,Monthly,3.79,Express,Venmo
272,70,Male,Montana,No,Coat,Clothing,28.9,Winter,M,Brown,No,No,5,Weekly,2.81,Standard,Venmo
273,64,Male,Arizona,No,Shoes,Footwear,72.87,Fall,M,Gray,Yes,No,6,Monthly,3.39,Express,Debit Card
274,19,Male,Washington,No,Coat,Outerwear,39.47,Winter,S,Gray,No,Yes,10,Annually,3.58,Express,Venmo
275,67,Male,California,No,Sweater,Clothing,42.66,Spring,XL,Purple,Yes,Yes,5,Bi-Weekly,4.37,Express,PayPal
276,53,Female,New York,No,Sneakers,Footwear,79.75,Spring,L,Gray,No,No,8,Annually,3.12,Express,Debit Card
277,23,Female,Florida,No,Coat,Outerwear,64.18,Winter,S,Red,No,No,7,Annually,2.82,Express,Cash
278,57,Female,Montana,No,Jacket,Outerwear,48.31,Summer,S,Brown,Yes,No,8,Weekly,3.71,Express,PayPal
279,44,Male,Montana,Yes,Pants,Clothing,77.23,Fall,S,Blue,Yes,Yes,9,Annually,4.11,Express,Cash
280,23,Female,Georgia,No,Jacket,Outerwear,90.77,Spring,XL,Brown,Yes,No,3,Monthly,3.21,Express,Debit Card
281,63,Male,California,No,Scarf,Accessories,54.38,Summer,XL,Blue,No,No,3,Annually,2.75,Express,PayPal
282,26,Male,Georgia,No,Sweater,Clothing,61.96,Winter,L,Green,No,Yes,6,Quarterly,3.66,Express,Debit Card
283,40,Male,Ohio,No,Sunglasses,Accessories,42.53,Fall,L,Brown,Yes,No,7,Monthly,3.79,Express,Debit Card
284,23,Female,Arizona,No,Dress,Clothing,77.88,Winter,M,Gray,Yes,No,6,Quarterly,2.98,Standard,Debit Card
285,60,Female,Georgia,No,Boots,Footwear,94.15,Summer,S,Red,No,No,7,Weekly,3.86,Express,Debit Card
286,58,Female,Washington,No,Skirt,Clothing,63.96,Spring,L,Black,No,Yes,7,Quarterly,3.26,Express,PayPal
287,63,Male,Illinois,No,Coat,Clothing,23.72,Summer,XL,Brown,No,No,3,Weekly,3.07,Express,Credit Card
288,24,Male,Florida,No,Jewelry,Accessories,42.83,Fall,M,Purple,Yes,Yes,7,Bi-Weekly,3.5,Express,Cash
289,36,Male,Georgia,No,Scarf,Accessories,99.38,Winter,S,Blue,Yes,No,4,Quarterly,3.92,Express,Debit Card
290,21,Female,Florida,No,Blouse,Clothing,80.16,Spring,L,Brown,No,No,8,Bi-Weekly,3.42,Express,Venmo
291,25,Female,Georgia,No,Sweater,Clothing,15.0,Summer,S,Yellow,No,No,8,Annually,3.26,Standard,Venmo
292,70,Male,Texas,Yes,Skirt,Clothing,34.31,Summer,XL,Yellow,Yes,No,4,Monthly,4.51,Standard,Cash
293,21,Female,Illinois,No,Shoes,Footwear,64.65,Fall,S,Green,No,No,4,Quarterly,4.44,Express,Cash
294,62,Male,Washington,No,Blouse,Clothing,69.58,Summer,L,Brown,No,Yes,10,Monthly,4.03,Express,Venmo
295,29,Male,Ohio,Yes,Skirt,Clothing,15.0,Fall,XL,Blue,Yes,Yes,8,Annually,4.78,Express,Credit Card
296,70,Male,Montana,No,Pants,Clothing,63.11,Winter,M,Gray,No,Yes,9,Quarterly,3.08,Express,PayPal
297,31,Male,California,No,Scarf,Accessories,65.98,Fall,S,Blue,No,No,6,Weekly,3.82,Express,PayPal
298,63,Male,New York,Yes,Sweater,Clothing,70.18,Summer,M,White,No,No,4,Bi-Weekly,3.78,Express,PayPal
299,64,Female,Arizona,No,Sunglasses,Accessories,69.65,Fall,L,Brown,No,Yes,9,Monthly,3.58,Express,PayPal
300,50,Male,Washington,No,T-shirt,Clothing,66.39,Fall,L,Gray,No,No,6,Quarterly,3.89,Express,PayPal
301,62,Male,Ohio,No,Boots,Footwear,86.96,Spring,L,White,No,Yes,10,Weekly,3.17,Standard,Cash
302,41,Female,Florida,No,Shirt,Clothing,58.62,Fall,S,Green,No,No,9,Bi-Weekly,3.67,Express,Venmo
303,37,Male,Georgia,No,Coat,Clothing,95.79,Spring,M,Pink,Yes,Yes,8,Monthly,3.01,Express,Cash
304,50,Male,Texas,No,Belt,Accessories,76.65,Winter,S,Black,No,No,5,Weekly,4.81,Express,Venmo
305,42,Male,California,Yes,Sneakers,Footwear,62.49,Winter,L,White,No,No,8,Annually,4.16,Express,Credit Card
306,48,Male,Florida,No,Belt,Accessories,29.82,Fall,L,Red,No,No,4,Weekly,3.8,Express,Credit Card
307,69,Female,Florida,No,Belt,Accessories,80.89,Summer,S,Pink,No,Yes,9,Weekly,4.03,Standard,Cash
308,59,Male,Arizona,Yes,Jewelry,Accessories,100.6,Fall,M,Yellow,No,Yes,6,Annually,3.75,Express,Debit Card
309,48,Male,California,No,Sneakers,Footwear,57.69,Summer,L,Purple,No,No,9,Monthly,3.96,Express,PayPal
310,39,Female,Arizona,No,Sneakers,Footwear,42.93,Fall,S,Brown,No,Yes,6,Monthly,3.43,Express,Cash
311,64,Male,Ohio,No,Boots,Footwear,52.41,Summer,XL,Pink,No,Yes,10,Annually,5.0,Express,Credit Card
312,43,Male,Texas,No,Sneakers,Footwear,51.75,Spring,M,Gray,Yes,No,5,Monthly,3.66,Express,Cash
313,18,Male,Texas,Yes,Sandals,Footwear,64.21,Winter,L,Black,No,No,9,Quarterly,3.42,Standard,Cash
314,50,Male,Texas,No,Sandals,Footwear,61.42,Winter,XL,Blue,No,Yes,9,Quarterly,4.65,Express,Venmo
315,34,Male,California,Yes,Hoodie,Outerwear,65.88,Summer,L,White,No,No,10,Monthly,3.24,Express,Venmo
316,57,Male,California,No,Dress,Clothing,63.38,Spring,L,Pink,Yes,No,10,Bi-Weekly,2.91,Standard,Credit Card
317,37,Female,Washington,No,Pants,Clothing,47.16,Fall,S,Purple,Yes,No,7,Bi-Weekly,4.04,Express,Credit Card
318,22,Male,New York,No,Jacket,Outerwear,50.44,Summer,S,Red,No,No,10,Bi-Weekly,3.67,Standard,Cash
319,24,Male,California,Yes,Sunglasses,Accessories,39.7,Fall,XL,Black,No,Yes,9,Quarterly,3.66,Express,Debit Card
320,41,Male,New York,No,Sunglasses,Accessories,84.66,Spring,M,Black,No,No,3,Monthly,3.53,Standard,Debit Card
321,24,Female,Florida,No,T-shirt,Clothing,64.57,Spring,S,Purple,No,Yes,4,Quarterly,2.94,Express,Cash
322,41,Male,Illinois,No,Scarf,Accessories,61.91,Fall,XL,Blue,No,No,8,Monthly,3.19,Express,Venmo
323,51,Female,Illinois,No,Shoes,Footwear,84.97,Spring,L,Gray,Yes,No,9,Monthly,3.26,Express,Debit Card
324,18,Female,New York,No,Jacket,Outerwear,43.51,Winter,L,Yellow,Yes,No,7,Weekly,3.79,Express,Cash
325,40,Female,Florida,No,Belt,Accessories,61.34,Winter,L,Blue,No,Yes,6,Weekly,4.99,Express,Credit Card
326,64,Male,Ohio,No,Skirt,Clothing,55.19,Spring,L,Purple,No,No,4,Monthly,3.38,Express,Venmo
327,50,Male,Texas,No,Shirt,Clothing,50.96,Fall,S,White,No,No,9,Monthly,4.92,Express,Debit Card
328,18,Male,Washington,No,Jacket,Outerwear,70.39,Winter,S,Black,No,No,8,Bi-Weekly,3.86,Express,PayPal
329,49,Male,California,No,Blouse,Clothing,49.85,Fall,XL,White,No,No,8,Quarterly,4.02,Standard,Debit Card
330,42,Male,Arizona,Yes,Shirt,Clothing,47.52,Spring,S,Gray,No,Yes,10,Weekly,3.06,Standard,Credit Card
331,70,Male,California,No,Blouse,Clothing,92.58,Winter,M,Black,Yes,Yes,10,Annually,4.06,Express,Credit Card
332,46,Male,New York,No,Blouse,Clothing,78.6,Summer,XL,Purple,No,No,6,Quarterly,3.87,Express,Venmo
333,59,Male,Texas,No,Jewelry,Accessories,47.55,Fall,M,Blue,No,No,3,Quarterly,2.88,Express,Venmo
334,66,Male,Ohio,No,Sandals,Footwear,56.43,Winter,XL,Brown,No,No,4,Bi-Weekly,3.44,Express,Credit Card
335,37,Male,Washington,No,Sandals,Footwear,57.85,Spring,M,Gray,No,No,5,Annually,4.02,Standard,PayPal
336,26,Male,California,Yes,Sunglasses,Accessories,38.22,Fall,M,Blue,No,No,9,Quarterly,2.96,Express,Cash
337,63,Male,Texas,Yes,Pants,Clothing,79.76,Winter,XL,Blue,No,No,7,Monthly,3.48,Standard,Cash
338,20,Male,Illinois,Yes,Sneakers,Footwear,65.89,Spring,XL,Green,No,No,7,Bi-Weekly,4.67,Express,Cash
339,31,Male,Texas,No,Coat,Clothing,85.89,Fall,S,Brown,No,Yes,6,Bi-Weekly,3.82,Express,Credit Card
340,36,Male,Texas,No,Jacket,Outerwear,69.72,Spring,L,Pink,No,No,6,Quarterly,4.47,Express,Debit Card
341,25,Female,California,No,Boots,Footwear,62.43,Spring,XL,White,Yes,No,7,Weekly,2.54,Express,Venmo
342,27,Female,Arizona,No,Sweater,Clothing,60.19,Winter,XL,Green,No,No,8,Weekly,3.61,Express,PayPal
343,29,Female,Washington,No,Scarf,Accessories,60.05,Fall,L,White,No,No,4,Annually,3.05,Express,Credit Card
344,64,Male,Illinois,No,Shoes,Footwear,58.38,Summer,XL,Gray,Yes,No,7,Bi-Weekly,3.47,Express,Credit Card
345,43,Male,Texas,No,Coat,Outerwear,91.57,Summer,L,Purple,No,No,3,Weekly,4.15,Standard,Debit Card
346,35,Male,Texas,No,Scarf,Accessories,78.14,Fall,M,Purple,No,No,10,Quarterly,4.85,Express,Venmo
347,54,Male,Georgia,No,Coat,Outerwear,51.31,Spring,S,Green,Yes,No,4,Weekly,4.22,Standard,Debit Card
348,24,Male,New York,No,Boots,Footwear,35.82,Winter,L,Purple,No,No,6,Annually,4.28,Express,Venmo
349,57,Female,Arizona,No,Coat,Clothing,56.86,Spring,M,Pink,Yes,No,9,Weekly,3.95,Standard,PayPal
350,45,Female,Florida,No,Sweater,Clothing,37.63,Fall,XL,Pink,No,No,5,Bi-Weekly,4.46,Standard,Venmo
351,68,Male,California,No,Skirt,Clothing,56.95,Fall,S,Green,Yes,No,6,Weekly,3.56,Express,Credit Card
352,58,Female,Florida,No,Pants,Clothing,43.45,Summer,S,Brown,No,Yes,7,Monthly,3.25,Standard,Cash
353,56,Male,Georgia,No,Skirt,Clothing,81.69,Fall,M,Black,No,No,3,Monthly,3.45,Express,Credit Card
354,64,Male,Florida,No,Boots,Footwear,73.47,Spring,M,White,No,No,9,Weekly,3.71,Standard,Venmo
355,61,Male,New York,No,Coat,Clothing,64.06,Spring,M,Green,No,No,4,Bi-Weekly,4.38,Standard,PayPal
356,36,Male,California,No,Sweater,Clothing,47.65,Fall,M,Purple,No,Yes,6,Bi-Weekly,3.51,Express,Cash
357,38,Male,New York,Yes,Hoodie,Outerwear,40.16,Spring,S,Purple,Yes,No,3,Annually,4.24,Express,Cash
358,67,Male,Montana,No,Scarf,Accessories,67.52,Winter,M,Yellow,No,No,7,Monthly,3.88,Express,PayPal
359,42,Male,Texas,No,Skirt,Clothing,64.47,Spring,S,Blue,No,No,7,Monthly,3.2,Express,Venmo
360,37,Female,Ohio,No,Coat,Clothing,54.47,Spring,S,Black,No,Yes,6,Bi-Weekly,3.48,Express,Debit Card
361,34,Female,New York,No,Jacket,Outerwear,98.17,Spring,M,Brown,No,No,9,Annually,3.92,Standard,Credit Card
362,26,Male,Texas,No,Jacket,Outerwear,53.39,Spring,M,Gray,No,Yes,5,Weekly,3.45,Express,PayPal
363,41,Male,Florida,Yes,Scarf,Accessories,88.44,Spring,S,Black,Yes,Yes,7,Quarterly,3.78,Express,Cash
364,56,Female,California,No,Sneakers,Footwear,53.42,Summer,XL,Yellow,No,No,7,Weekly,2.96,Standard,Cash
365,31,Male,Illinois,Yes,Jacket,Outerwear,21.85,Winter,XL,Yellow,Yes,No,8,Weekly,3.45,Express,Credit Card
366,22,Male,Washington,No,Sunglasses,Accessories,90.05,Fall,M,Pink,No,No,4,Bi-Weekly,3.79,Standard,Venmo
367,51,Male,Washington,Yes,Shoes,Footwear,29.92,Spring,XL,Black,No,No,9,Quarterly,3.65,Standard,Credit Card
368,22,Male,Florida,No,T-shirt,Clothing,47.89,Fall,L,Red,Yes,Yes,3,Monthly,3.13,Express,PayPal
369,21,Male,California,Yes,Pants,Clothing,48.46,Winter,M,Red,Yes,No,8,Monthly,3.42,Express,Cash
370,41,Male,Washington,Yes,Boots,Footwear,62.82,Winter,M,Blue,No,No,6,Monthly,3.29,Express,Venmo
371,69,Male,Florida,No,Shirt,Clothing,20.28,Summer,XL,Pink,No,No,5,Annually,3.71,Express,Venmo
372,23,Male,Montana,No,Skirt,Clothing,64.71,Spring,S,Red,No,No,4,Annually,4.15,Standard,Venmo
373,48,Female,Montana,Yes,Hoodie,Outerwear,67.67,Summer,L,White,No,No,9,Weekly,3.36,Express,Venmo
374,56,Male,Washington,Yes,Pants,Clothing,46.26,Summer,L,Green,Yes,No,6,Quarterly,3.85,Express,Debit Card
375,26,Female,Texas,No,T-shirt,Clothing,31.66,Spring,XL,Black,No,Yes,8,Weekly,4.36,Express,Debit Card
376,64,Male,Ohio,No,Belt,Accessories,42.01,Fall,M,Red,Yes,No,5,Bi-Weekly,3.92,Standard,Venmo
377,26,Male,Florida,No,Pants,Clothing,75.13,Spring,L,Yellow,No,No,4,Annually,3.72,Express,Venmo
378,55,Male,Montana,Yes,Shoes,Footwear,56.27,Fall,XL,Gray,No,No,6,Bi-Weekly,3.52,Express,Debit Card
379,55,Male,Illinois,Yes,Belt,Accessories,52.79,Fall,M,Green,No,Yes,3,Bi-Weekly,4.0,Express,Debit Card
380,26,Male,Florida,Yes,Dress,Clothing,69.21,Spring,M,Brown,No,No,8,Quarterly,4.5,Standard,Venmo
381,44,Female,New York,No,Blouse,Clothing,83.37,Summer,XL,Pink,Yes,Yes,7,Weekly,4.67,Express,Cash
382,59,Female,Washington,No,Coat,Outerwear,96.94,Summer,XL,Yellow,No,No,3,Quarterly,4.37,Express,Credit Card
383,69,Female,Arizona,Yes,Pants,Clothing,72.22,Winter,S,Purple,No,Yes,8,Bi-Weekly,3.43,Express,PayPal
384,33,Male,California,No,Scarf,Accessories,68.64,Fall,M,Blue,No,No,3,Annually,3.61,Express,Debit Card
385,59,Male,Montana,No,Jacket,Outerwear,56.43,Spring,XL,White,No,Yes,9,Quarterly,4.38,Express,Venmo
386,18,Male,Texas,No,Jacket,Outerwear,76.29,Winter,L,Yellow,No,No,10,Annually,2.83,Standard,PayPal
387,70,Male,Florida,No,Scarf,Accessories,53.19,Fall,L,Brown,Yes,Yes,4,Weekly,3.3,Express,Cash
388,66,Female,Texas,Yes,Shoes,Footwear,81.41,Summer,L,Blue,No,Yes,4,Monthly,4.35,Express,Debit Card
389,46,Female,Washington,No,Sweater,Clothing,23.18,Fall,S,Green,No,No,8,Weekly,3.45,Express,Debit Card
390,46,Female,Florida,No,Blouse,Clothing,40.42,Spring,S,Brown,Yes,No,4,Monthly,4.19,Express,Debit Card
391,59,Female,Illinois,Yes,Jewelry,Accessories,75.44,Fall,M,Black,No,No,4,Quarterly,3.46,Express,Venmo
392,62,Male,Texas,Yes,Belt,Accessories,49.47,Spring,M,Pink,No,No,4,Quarterly,3.33,Express,Venmo
393,40,Female,California,No,Hoodie,Outerwear,63.79,Spring,M,Purple,No,No,4,Monthly,3.26,Express,Debit Card
394,23,Male,Washington,No,Coat,Clothing,78.89,Winter,S,Red,No,No,9,Bi-Weekly,3.93,Standard,PayPal
395,61,Female,Arizona,No,Sunglasses,Accessories,44.93,Fall,S,Blue,No,No,7,Annually,3.42,Express,Cash
396,49,Male,Ohio,No,Scarf,Accessories,82.52,Spring,L,Green,No,Yes,5,Bi-Weekly,2.33,Standard,Venmo
397,22,Male,Ohio,Yes,Pants,Clothing,89.71,Summer,M,Green,No,No,4,Weekly,4.06,Express,Credit Card
398,66,Male,Montana,No,Sunglasses,Accessories,91.21,Spring,M,Yellow,No,No,8,Bi-Weekly,4.09,Express,Cash
399,40,Male,Georgia,Yes,T-shirt,Clothing,33.2,Summer,S,White,No,No,9,Monthly,3.66,Standard,Cash
400,66,Female,Texas,Yes,Boots,Footwear,24.18,Summer,XL,Green,No,Yes,5,Annually,3.43,Express,Venmo
401,62,Female,Washington,Yes,Pants,Clothing,63.19,Fall,XL,Yellow,Yes,Yes,10,Weekly,3.0,Standard,Debit Card
402,68,Male,Georgia,Yes,Scarf,Accessories,53.72,Spring,L,Yellow,No,No,10,Annually,3.89,Express,Venmo
403,23,Male,Texas,No,Sneakers,Footwear,83.8,Winter,M,Gray,No,No,10,Annually,4.3,Express,Cash
404,66,Male,Ohio,Yes,Belt,Accessories,64.19,Winter,S,Blue,Yes,No,10,Bi-Weekly,3.73,Standard,Venmo
405,55,Male,Georgia,Yes,Hoodie,Outerwear,66.37,Spring,S,Blue,No,Yes,4,Weekly,3.51,Standard,Cash
406,51,Female,New York,No,Pants,Clothing,74.97,Spring,XL,Gray,No,Yes,9,Bi-Weekly,3.44,Express,Debit Card
407,62,Male,Arizona,No,Pants,Clothing,57.05,Winter,M,White,No,Yes,9,Annually,3.79,Standard,Credit Card
408,66,Male,Texas,Yes,Shoes,Footwear,48.66,Summer,S,Brown,No,No,9,Weekly,3.7,Express,Credit Card
409,34,Female,Arizona,No,T-shirt,Clothing,109.2,Fall,M,Black,No,No,8,Weekly,4.18,Express,Credit Card
410,52,Female,Arizona,No,Coat,Outerwear,110.0,Fall,XL,Purple,Yes,No,7,Weekly,4.37,Standard,Cash
411,29,Male,Georgia,No,Dress,Clothing,35.65,Fall,XL,Pink,Yes,No,3,Annually,4.35,Standard,PayPal
412,18,Male,Georgia,Yes,Sandals,Footwear,62.76,Summer,L,Purple,No,Yes,8,Annually,4.14,Standard,Credit Card
413,65,Male,Florida,No,Sweater,Clothing,91.07,Summer,S,Purple,No,No,7,Quarterly,4.03,Express,Cash
414,52,Male,Ohio,Yes,Scarf,Accessories,61.84,Fall,L,Green,Yes,No,9,Monthly,3.8,Standard,Debit Card
415,21,Female,Arizona,No,Sweater,Clothing,18.51,Spring,M,Brown,Yes,Yes,4,Bi-Weekly,4.93,Express,Cash
416,29,Male,Georgia,No,Scarf,Accessories,60.45,Fall,L,Blue,No,No,7,Quarterly,4.64,Express,Debit Card
417,21,Male,New York,Yes,Sandals,Footwear,31.36,Spring,XL,Blue,No,No,8,Bi-Weekly,3.63,Express,Cash
418,19,Male,Montana,Yes,Jacket,Outerwear,32.8,Summer,L,Gray,Yes,Yes,9,Annually,3.97,Standard,Debit Card
419,28,Male,Florida,No,Hoodie,Outerwear,60.67,Winter,L,White,No,No,8,Bi-Weekly,4.24,Express,Venmo
420,53,Male,Washington,Yes,T-shirt,Clothing,50.96,Summer,L,Gray,Yes,No,3,Quarterly,3.94,Standard,Venmo
421,59,Female,Texas,No,Scarf,Accessories,86.24,Fall,M,Purple,No,No,6,Monthly,2.82,Express,Venmo
422,59,Male,Washington,Yes,Sunglasses,Accessories,15.0,Summer,XL,Pink,No,Yes,4,Monthly,3.75,Standard,PayPal
423,45,Male,Illinois,Yes,Coat,Clothing,50.4,Spring,M,White,Yes,No,5,Monthly,4.02,Express,Venmo
424,26,Female,Arizona,Yes,Coat,Outerwear,84.31,Winter,S,Yellow,Yes,No,4,Monthly,3.66,Express,Credit Card
425,57,Male,Arizona,No,Sandals,Footwear,69.19,Summer,L,Green,No,No,3,Monthly,3.72,Express,Debit Card
426,65,Male,Illinois,No,T-shirt,Clothing,90.17,Winter,XL,White,No,No,9,Weekly,3.71,Express,PayPal
427,26,Male,New York,Yes,Sandals,Footwear,65.06,Winter,L,Pink,No,Yes,6,Bi-Weekly,3.08,Express,Credit Card
428,27,Male,Ohio,Yes,Sweater,Clothing,73.83,Spring,XL,Yellow,No,No,3,Monthly,5.0,Express,Cash
429,33,Male,Ohio,No,Boots,Footwear,93.25,Winter,L,Brown,No,No,8,Bi-Weekly,3.38,Express,Credit Card
430,53,Male,California,No,Jacket,Outerwear,61.44,Fall,L,Gray,No,No,10,Quarterly,4.2,Express,Cash
431,38,Female,Ohio,No,Coat,Clothing,80.46,Fall,M,Brown,No,No,9,Weekly,4.43,Express,Credit Card
432,29,Male,Washington,No,Shoes,Footwear,18.11,Winter,L,White,No,Yes,8,Monthly,3.74,Express,Venmo
433,43,Male,Ohio,No,Sweater,Clothing,48.17,Winter,XL,Pink,No,No,6,Bi-Weekly,3.48,Express,PayPal
434,22,Male,Illinois,No,Sunglasses,Accessories,44.15,Summer,XL,Pink,No,No,10,Monthly,4.19,Express,Credit Card
435,33,Male,Ohio,Yes,Jacket,Outerwear,39.87,Summer,L,Yellow,No,Yes,8,Quarterly,4.18,Express,Debit Card
436,40,Male,Illinois,No,Skirt,Clothing,68.64,Spring,XL,Black,No,No,10,Bi-Weekly,3.15,Express,Cash
437,66,Male,Georgia,No,Belt,Accessories,80.18,Summer,XL,Green,No,No,9,Quarterly,4.0,Standard,Cash
438,68,Female,Ohio,Yes,Pants,Clothing,58.8,Spring,XL,Purple,No,Yes,9,Weekly,3.05,Express,Venmo
439,42,Male,Ohio,No,Hoodie,Outerwear,70.58,Fall,S,Blue,No,No,9,Weekly,3.76,Express,Cash
